year,grape_variety,grape_color,location,soil_type,elevation_m,vine_age_years,vintage_age_years,avg_temperature_C,min_spring_temp_C,growing_season_temp_C,temp_deviation_C,summer_heat_days,spring_frost_days,growing_degree_days,annual_rainfall_mm,winter_rainfall_mm,spring_rainfall_mm,summer_rainfall_mm,autumn_rainfall_mm,harvest_rainfall_mm,rainfall_deviation_mm,humidity_pct,sunshine_hours,soil_moisture_pct,heat_frost_ratio,prev_harvest_doy,prev_yield_kg_ha,gbai_score,ln_quality_index,est_price_eur,harvest_doy,harvest_date,yield_kg_ha,harvest_category,yield_category,climate_risk,vintage_quality
2016,Sauvignon Blanc,White,Vipolže,Clay,97,21,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2180,37.5,21.0,247,4620.0,50.0,3.912,27.79,253,2016-09-09,5110,Early,Medium,High,Exceptional
2016,Sauvignon Blanc,White,Šmartno,Marl,155,23,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2215,37.5,21.0,254,5750.0,48.6,3.884,27.77,253,2016-09-09,4490,Early,Low,High,Good
2016,Sauvignon Blanc,White,Biljana,Sandy-Loam,121,40,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2200,37.5,21.0,250,4550.0,52.4,3.959,30.41,249,2016-09-05,4610,Early,Low,High,Exceptional
2016,Sauvignon Blanc,White,Neblo,Clay-Loam,109,34,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2195,37.5,21.0,250,4880.0,49.4,3.9,26.48,244,2016-08-31,4350,Early,Low,High,Good
2016,Sauvignon Blanc,White,Cerovo,Marl-Loam,143,8,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2208,37.5,21.0,252,4830.0,50.4,3.92,28.49,257,2016-09-13,5520,Early,Medium,High,Exceptional
2016,Merlot,Red,Dobrovo,Clay-Loam,88,9,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2190,37.5,21.0,255,6290.0,49.6,3.904,26.36,264,2016-09-20,6370,Normal,High,High,Good
2016,Merlot,Red,Kozana,Loam,114,18,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2205,37.5,21.0,260,5200.0,50.5,3.922,25.98,263,2016-09-19,6740,Normal,High,High,Exceptional
2016,Merlot,Red,Medana,Marl-Loam,135,25,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2210,37.5,21.0,263,5980.0,48.9,3.89,29.27,268,2016-09-24,8030,Normal,High,High,Good
2016,Merlot,Red,Vipolže,Clay,97,31,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2180,37.5,21.0,262,6100.0,44.4,3.793,27.52,267,2016-09-23,6550,Normal,High,High,Good
2016,Merlot,Red,Šmartno,Marl,155,22,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2215,37.5,21.0,270,7980.0,50.9,3.93,26.06,265,2016-09-21,8210,Normal,High,High,Exceptional
2016,Merlot,Red,Biljana,Sandy-Loam,121,31,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2200,37.5,21.0,259,6540.0,50.4,3.92,30.14,264,2016-09-20,6330,Normal,High,High,Exceptional
2016,Merlot,Red,Neblo,Clay-Loam,109,18,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2195,37.5,21.0,254,6140.0,50.1,3.914,28.83,262,2016-09-18,7130,Normal,High,High,Exceptional
2016,Merlot,Red,Cerovo,Marl-Loam,143,21,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2208,37.5,21.0,269,7000.0,52.3,3.957,26.75,263,2016-09-19,7180,Normal,High,High,Exceptional
2016,Cabernet Sauvignon,Red,Dobrovo,Clay-Loam,88,22,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2190,37.5,21.0,267,6290.0,51.8,3.947,26.44,270,2016-09-26,6910,Late,High,High,Exceptional
2016,Cabernet Sauvignon,Red,Kozana,Loam,114,6,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2205,37.5,21.0,274,4690.0,52.8,3.967,29.84,266,2016-09-22,6210,Normal,High,High,Exceptional
2016,Cabernet Sauvignon,Red,Medana,Marl-Loam,135,14,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2210,37.5,21.0,270,,53.2,3.974,28.29,269,2016-09-25,6880,Late,High,High,Exceptional
2016,Cabernet Sauvignon,Red,Vipolže,Clay,97,21,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2180,37.5,21.0,273,5480.0,48.7,3.886,27.4,265,2016-09-21,5720,Normal,Medium,High,Good
2016,Cabernet Sauvignon,Red,Šmartno,Marl,155,21,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2215,37.5,21.0,272,5770.0,47.3,3.857,24.74,276,2016-10-02,5970,Late,High,High,Good
2016,Cabernet Sauvignon,Red,Biljana,Sandy-Loam,121,20,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2200,37.5,21.0,273,,50.4,3.92,27.36,265,2016-09-21,6250,Normal,High,High,Exceptional
2016,Cabernet Sauvignon,Red,Neblo,Clay-Loam,109,20,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2195,37.5,21.0,268,5620.0,50.4,3.92,27.42,269,2016-09-25,6230,Late,High,High,Exceptional
2016,Cabernet Sauvignon,Red,Cerovo,Marl-Loam,143,13,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2208,37.5,21.0,271,5600.0,49.5,3.902,28.81,276,2016-10-02,6780,Late,High,High,Good
2016,Pinot Noir,Red,Dobrovo,Clay-Loam,88,31,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2190,37.5,21.0,252,4690.0,53.5,3.98,28.85,250,2016-09-06,5180,Early,Medium,High,Exceptional
2016,Pinot Noir,Red,Kozana,Loam,114,31,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2205,37.5,21.0,253,4410.0,49.4,3.9,25.26,249,2016-09-05,4880,Early,Medium,High,Good
2016,Pinot Noir,Red,Medana,Marl-Loam,135,19,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2210,37.5,21.0,255,5050.0,50.0,3.912,27.39,261,2016-09-17,5690,Normal,Medium,High,Exceptional
2016,Pinot Noir,Red,Vipolže,Clay,97,25,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2180,37.5,21.0,250,4770.0,49.0,3.892,27.28,253,2016-09-09,5150,Early,Medium,High,Good
2016,Pinot Noir,Red,Šmartno,Marl,155,26,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2215,37.5,21.0,256,4870.0,52.5,3.961,30.44,258,2016-09-14,4660,Early,Low,High,Exceptional
2016,Pinot Noir,Red,Biljana,Sandy-Loam,121,15,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2200,37.5,21.0,252,5070.0,49.9,3.91,29.37,250,2016-09-06,5130,Early,Medium,High,Exceptional
2016,Pinot Noir,Red,Neblo,Clay-Loam,109,24,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2195,37.5,21.0,256,4720.0,50.0,3.912,30.9,255,2016-09-11,4690,Early,Low,High,Exceptional
2016,Pinot Noir,Red,Cerovo,Marl-Loam,143,31,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2208,37.5,21.0,254,5090.0,50.9,3.93,25.61,258,2016-09-14,4480,Early,Low,High,Exceptional
2016,Malvazija,White,Dobrovo,Clay-Loam,88,5,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2190,37.5,21.0,260,5220.0,47.1,3.852,25.91,259,2016-09-15,6440,Normal,High,High,Good
2016,Malvazija,White,Kozana,Loam,114,26,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2205,37.5,21.0,259,5510.0,48.9,3.89,26.16,259,2016-09-15,5880,Normal,High,High,Good
2016,Malvazija,White,Medana,Marl-Loam,135,13,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2210,37.5,21.0,259,6910.0,51.9,3.949,27.4,270,2016-09-26,6970,Late,High,High,Exceptional
2016,Malvazija,White,Vipolže,Clay,97,17,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2180,37.5,21.0,269,6680.0,50.5,3.922,26.2,260,2016-09-16,6690,Normal,High,High,Exceptional
2016,Malvazija,White,Šmartno,Marl,155,8,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2215,37.5,21.0,268,6330.0,48.6,3.884,29.49,266,2016-09-22,7040,Normal,High,High,Good
2016,Malvazija,White,Biljana,Sandy-Loam,121,3,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2200,37.5,21.0,257,6150.0,52.6,3.963,31.48,262,2016-09-18,7610,Normal,High,High,Exceptional
2016,Malvazija,White,Neblo,Clay-Loam,109,27,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2195,37.5,21.0,251,6400.0,48.9,3.89,29.35,263,2016-09-19,5700,Normal,Medium,High,Good
2016,Malvazija,White,Cerovo,Marl-Loam,143,23,9,18.4,-0.5,18.4,0.8,21,0,1537,1285,195,340,416,334,277,225,66.4,2208,37.5,21.0,261,6480.0,48.2,3.875,24.81,258,2016-09-14,6750,Early,High,High,Good
2017,Rebula,White,Dobrovo,Clay-Loam,88,19,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2056,33.9,23.0,261,5950.0,46.6,3.842,27.22,255,2017-09-12,5700,Early,Medium,Low,Good
2017,Rebula,White,Kozana,Loam,114,18,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2071,33.9,23.0,259,5460.0,47.5,3.861,23.89,263,2017-09-20,6530,Normal,High,Low,Good
2017,Rebula,White,Medana,Marl-Loam,135,28,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2076,,23.0,262,5580.0,46.1,3.831,26.14,267,2017-09-24,6010,Normal,High,Low,Good
2017,Rebula,White,Vipolže,Clay,97,5,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2046,33.9,23.0,259,5730.0,48.0,3.871,21.72,261,2017-09-18,5870,Normal,High,Low,Good
2017,Rebula,White,Šmartno,Marl,155,17,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2081,33.9,23.0,259,5810.0,50.9,3.93,30.06,263,2017-09-20,5740,Normal,Medium,Low,Exceptional
2017,Rebula,White,Biljana,Sandy-Loam,121,6,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2066,33.9,23.0,261,5700.0,46.9,3.848,26.85,259,2017-09-16,6020,Normal,High,Low,Good
2017,Rebula,White,Neblo,Clay-Loam,109,10,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2061,33.9,23.0,256,5560.0,48.1,3.873,26.97,260,2017-09-17,6070,Normal,High,Low,Good
2017,Rebula,White,Cerovo,Marl-Loam,143,15,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2074,33.9,23.0,257,6350.0,52.2,3.955,27.21,263,2017-09-20,6010,Normal,High,Low,Exceptional
2017,Chardonnay,White,Dobrovo,Clay-Loam,88,16,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2056,33.9,23.0,254,5400.0,51.1,3.934,26.06,251,2017-09-08,6660,Early,High,Low,Exceptional
2017,Chardonnay,White,Kozana,Loam,114,19,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2071,33.9,23.0,252,5120.0,48.5,3.882,25.4,244,2017-09-01,5990,Early,High,Low,Good
2017,Chardonnay,White,Medana,Marl-Loam,135,36,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2076,33.9,23.0,249,6900.0,51.4,3.94,27.38,249,2017-09-06,5710,Early,Medium,Low,Exceptional
2017,Chardonnay,White,Vipolže,Clay,97,19,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2046,,23.0,247,5840.0,45.3,3.813,26.01,256,2017-09-13,5470,Early,Medium,Low,Good
2017,Chardonnay,White,Šmartno,Marl,155,23,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2081,33.9,23.0,253,6450.0,50.5,3.922,27.46,252,2017-09-09,6120,Early,High,Low,Exceptional
2017,Chardonnay,White,Biljana,Sandy-Loam,121,9,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2066,33.9,23.0,251,,52.4,3.959,29.43,251,2017-09-08,6030,Early,High,Low,Exceptional
2017,Chardonnay,White,Neblo,Clay-Loam,109,25,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2061,33.9,23.0,250,6990.0,50.4,3.92,26.66,250,2017-09-07,5620,Early,Medium,Low,Exceptional
2017,Chardonnay,White,Cerovo,Marl-Loam,143,8,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2074,33.9,23.0,251,6150.0,47.1,3.852,26.24,252,2017-09-09,6850,Early,High,Low,Good
2017,Pinot Grigio,White,Dobrovo,Clay-Loam,88,7,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2056,33.9,23.0,244,6400.0,47.4,3.859,24.94,249,2017-09-06,6900,Early,High,Low,Good
2017,Pinot Grigio,White,Kozana,Loam,114,16,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2071,33.9,23.0,240,6030.0,52.6,3.963,28.93,243,2017-08-31,7570,Early,High,Low,Exceptional
2017,Pinot Grigio,White,Medana,Marl-Loam,135,15,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2076,33.9,23.0,244,7270.0,51.2,3.936,31.32,248,2017-09-05,6780,Early,High,Low,Exceptional
2017,Pinot Grigio,White,Vipolže,Clay,97,10,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2046,33.9,23.0,249,6320.0,50.0,3.912,29.4,246,2017-09-03,7010,Early,High,Low,Exceptional
2017,Pinot Grigio,White,Šmartno,Marl,155,35,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2081,33.9,23.0,250,6280.0,50.2,3.916,23.38,254,2017-09-11,6460,Early,High,Low,Exceptional
2017,Pinot Grigio,White,Biljana,Sandy-Loam,121,8,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2066,33.9,23.0,245,6540.0,46.8,3.846,27.3,243,2017-08-31,7350,Early,High,Low,Good
2017,Pinot Grigio,White,Neblo,Clay-Loam,109,28,8,17.5,,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2061,33.9,23.0,249,6970.0,45.6,3.82,26.56,247,2017-09-04,6320,Early,High,Low,Good
2017,Pinot Grigio,White,Cerovo,Marl-Loam,143,17,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2074,33.9,23.0,241,6830.0,44.3,3.791,25.03,244,2017-09-01,6780,Early,High,Low,Good
2017,Sauvignon Blanc,White,Dobrovo,Clay-Loam,88,14,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2056,33.9,23.0,251,5290.0,49.9,3.91,26.99,251,2017-09-08,5830,Early,High,Low,Exceptional
2017,Sauvignon Blanc,White,Kozana,Loam,114,10,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2071,33.9,23.0,252,5830.0,48.0,3.871,26.32,245,2017-09-02,5250,Early,Medium,Low,Good
2017,Sauvignon Blanc,White,Medana,Marl-Loam,135,12,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2076,33.9,23.0,258,5650.0,51.3,3.938,26.63,251,2017-09-08,5210,Early,Medium,Low,Exceptional
2017,Sauvignon Blanc,White,Vipolže,Clay,97,19,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2046,33.9,23.0,253,5110.0,43.4,3.77,25.71,252,2017-09-09,5670,Early,Medium,Low,Good
2017,Sauvignon Blanc,White,Šmartno,Marl,155,19,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2081,33.9,23.0,253,,48.9,3.89,30.55,259,2017-09-16,5930,Normal,High,Low,Good
2017,Sauvignon Blanc,White,Biljana,Sandy-Loam,121,18,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2066,33.9,23.0,249,4610.0,51.6,3.944,27.69,251,2017-09-08,5610,Early,Medium,Low,Exceptional
2017,Sauvignon Blanc,White,Neblo,Clay-Loam,109,27,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2061,33.9,23.0,244,4350.0,49.6,3.904,30.34,250,2017-09-07,5510,Early,Medium,Low,Good
2017,Sauvignon Blanc,White,Cerovo,Marl-Loam,143,17,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2074,33.9,23.0,257,5520.0,45.1,3.809,29.03,257,2017-09-14,5380,Early,Medium,Low,Good
2017,Merlot,Red,Dobrovo,Clay-Loam,88,11,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2056,33.9,23.0,264,6370.0,49.1,3.894,25.42,263,2017-09-20,7440,Normal,High,Low,Good
2017,Merlot,Red,Kozana,Loam,114,15,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2071,33.9,23.0,263,6740.0,51.0,3.932,26.32,267,2017-09-24,8380,Normal,High,Low,Exceptional
2017,Merlot,Red,Medana,Marl-Loam,135,20,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2076,33.9,23.0,268,8030.0,48.0,3.871,28.24,268,2017-09-25,8040,Normal,High,Low,Good
2017,Merlot,Red,Vipolže,Clay,97,25,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2046,33.9,23.0,267,6550.0,45.0,3.807,25.79,262,2017-09-19,7200,Normal,High,Low,Good
2017,Merlot,Red,Šmartno,Marl,155,6,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2081,33.9,23.0,265,8210.0,50.7,3.926,30.92,266,2017-09-23,7950,Normal,High,Low,Exceptional
2017,Merlot,Red,Biljana,Sandy-Loam,121,33,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2066,33.9,23.0,264,6330.0,45.3,3.813,26.57,272,2017-09-29,6800,Late,High,Low,Good
2017,Merlot,Red,Neblo,Clay-Loam,109,6,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2061,33.9,23.0,262,7130.0,49.5,3.902,25.39,267,2017-09-24,7550,Normal,High,Low,Good
2017,Merlot,Red,Cerovo,Marl-Loam,143,12,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2074,33.9,23.0,263,7180.0,48.3,3.877,28.99,268,2017-09-25,7860,Normal,High,Low,Good
2017,Cabernet Sauvignon,Red,Dobrovo,Clay-Loam,88,3,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2056,33.9,23.0,270,6910.0,49.6,3.904,25.75,268,2017-09-25,6780,Normal,High,Low,Good
2017,Cabernet Sauvignon,Red,Kozana,Loam,114,22,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2071,33.9,23.0,266,6210.0,50.6,3.924,29.04,270,2017-09-27,5890,Late,High,Low,Exceptional
2017,Cabernet Sauvignon,Red,Medana,Marl-Loam,135,19,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2076,33.9,23.0,269,6880.0,50.3,3.918,27.06,272,2017-09-29,6470,Late,High,Low,Exceptional
2017,Cabernet Sauvignon,Red,Vipolže,Clay,97,8,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2046,33.9,23.0,265,5720.0,45.6,3.82,26.5,270,2017-09-27,6000,Late,High,Low,Good
2017,Cabernet Sauvignon,Red,Šmartno,Marl,155,33,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2081,33.9,23.0,276,5970.0,46.1,3.831,24.04,278,2017-10-05,6190,Late,High,Low,Good
2017,Cabernet Sauvignon,Red,Biljana,Sandy-Loam,121,35,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2066,33.9,23.0,265,6250.0,50.3,3.918,29.92,268,2017-09-25,5680,Normal,Medium,Low,Exceptional
2017,Cabernet Sauvignon,Red,Neblo,Clay-Loam,109,21,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2061,33.9,23.0,269,6230.0,49.7,3.906,28.23,273,2017-09-30,6400,Late,High,Low,Good
2017,Cabernet Sauvignon,Red,Cerovo,Marl-Loam,143,33,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2074,33.9,23.0,276,6780.0,46.8,3.846,27.62,279,2017-10-06,5610,Late,Medium,Low,Good
2017,Pinot Noir,Red,Dobrovo,Clay-Loam,88,34,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2056,33.9,23.0,250,5180.0,50.5,3.922,26.86,255,2017-09-12,5060,Early,Medium,Low,Exceptional
2017,Pinot Noir,Red,Kozana,Loam,114,13,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2071,33.9,23.0,249,4880.0,47.1,3.852,25.61,258,2017-09-15,5430,Early,Medium,Low,Good
2017,Pinot Noir,Red,Medana,Marl-Loam,135,32,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2076,33.9,23.0,261,5690.0,47.5,3.861,23.55,260,2017-09-17,4930,Normal,Medium,Low,Good
2017,Pinot Noir,Red,Vipolže,Clay,97,11,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2046,,23.0,253,5150.0,47.1,3.852,26.4,255,2017-09-12,6080,Early,High,Low,Good
2017,Pinot Noir,Red,Šmartno,Marl,155,16,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2081,33.9,23.0,258,4660.0,48.2,3.875,26.66,255,2017-09-12,4680,Early,Low,Low,Good
2017,Pinot Noir,Red,Biljana,Sandy-Loam,121,7,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2066,33.9,23.0,250,5130.0,48.6,3.884,25.5,251,2017-09-08,5140,Early,Medium,Low,Good
2017,Pinot Noir,Red,Neblo,Clay-Loam,109,15,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2061,33.9,23.0,255,4690.0,49.5,3.902,28.84,258,2017-09-15,5780,Early,Medium,Low,Good
2017,Pinot Noir,Red,Cerovo,Marl-Loam,143,7,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2074,33.9,23.0,258,4480.0,46.2,3.833,28.12,253,2017-09-10,5250,Early,Medium,Low,Good
2017,Malvazija,White,Dobrovo,Clay-Loam,88,21,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,,2056,33.9,23.0,259,6440.0,42.2,3.742,25.88,259,2017-09-16,7240,Normal,High,Low,Good
2017,Malvazija,White,Kozana,Loam,114,27,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2071,33.9,23.0,259,5880.0,46.9,3.848,26.5,259,2017-09-16,6310,Normal,High,Low,Good
2017,Malvazija,White,Medana,Marl-Loam,135,8,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2076,33.9,23.0,270,6970.0,48.8,3.888,24.57,267,2017-09-24,5990,Normal,High,Low,Good
2017,Malvazija,White,Vipolže,Clay,97,15,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2046,33.9,23.0,260,6690.0,47.7,3.865,25.88,257,2017-09-14,7070,Early,High,Low,Good
2017,Malvazija,White,Šmartno,Marl,155,28,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2081,33.9,23.0,266,7040.0,48.5,3.882,25.78,264,2017-09-21,6860,Normal,High,Low,Good
2017,Malvazija,White,Biljana,Sandy-Loam,121,19,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,,2066,33.9,23.0,262,7610.0,47.4,3.859,24.12,257,2017-09-14,6710,Early,High,Low,Good
2017,Malvazija,White,Neblo,Clay-Loam,109,22,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2061,33.9,23.0,263,5700.0,46.3,3.835,29.03,262,2017-09-19,7340,Normal,High,Low,Good
2017,Malvazija,White,Cerovo,Marl-Loam,143,26,8,17.5,3.5,17.5,-0.1,23,0,1372,1139,195,315,337,292,216,79,69.6,2074,33.9,23.0,258,6750.0,47.8,3.867,28.6,262,2017-09-19,5270,Normal,Medium,Low,Good
2018,Rebula,White,Dobrovo,Clay-Loam,88,24,7,19.6,4.3,19.6,2.0,19,1,1756,1031,93,302,308,328,196,-29,69.0,2205,35.8,19.0,255,5700.0,58.0,4.06,29.9,257,2018-09-14,5790,Early,Medium,Low,Exceptional
2018,Rebula,White,Kozana,Loam,114,11,7,19.6,4.3,19.6,2.0,19,1,1756,1031,93,302,308,328,196,-29,69.0,2220,35.8,19.0,263,,55.8,4.022,26.48,258,2018-09-15,6220,Early,High,Low,Exceptional
2018,Rebula,White,Medana,Marl-Loam,135,5,7,19.6,4.3,19.6,2.0,19,1,1756,1031,93,302,308,328,196,-29,69.0,2225,35.8,19.0,267,6010.0,54.5,3.998,28.44,256,2018-09-13,5660,Early,Medium,Low,Exceptional
2018,Rebula,White,Vipolže,Clay,97,24,7,19.6,4.3,19.6,2.0,19,1,1756,1031,93,302,308,328,196,-29,69.0,2195,35.8,19.0,261,5870.0,54.6,4.0,29.09,254,2018-09-11,5530,Early,Medium,Low,Exceptional
2018,Rebula,White,Šmartno,Marl,155,6,7,19.6,4.3,19.6,2.0,19,1,1756,1031,93,302,308,328,196,-29,69.0,2230,35.8,19.0,263,5740.0,53.8,3.985,25.53,264,2018-09-21,6090,Normal,High,Low,Exceptional
